3.063979558646678925e-02,-6.230114027857780457e-03,-2.121565164998173714e-03,1.387921161949634552e-02,2.648666501045227051e-02,4.065759479999542236e-03,-3.871237626299262047e-03,3.526975959539413452e-02,1.148828491568565369e-02,-3.806484863162040710e-03,1.323639042675495148e-02,-1.188569329679012299e-02,-1.603780256118625402e-04,2.157069928944110870e-02,3.014960885047912598e-02,-1.055912822484970093e-01,3.541699424386024475e-02,6.596273276954889297e-03,-5.530388653278350830e-02,-2.268042153446003795e-04,-7.831557653844356537e-03,-4.739561583846807480e-03,-2.196340756199788302e-05,3.705046698451042175e-02,2.242698706686496735e-02,4.295806400477886200e-03,-1.074952073395252228e-03,7.416185922920703888e-03,1.164720859378576279e-02,1.900962181389331818e-02,-1.194650493562221527e-02,2.173934131860733032e-03,2.694171294569969177e-02,1.608094759285449982e-02,2.160505800929968245e-06,-8.001401089131832123e-03,-1.340538077056407928e-02,1.673199795186519623e-02,-9.559351019561290741e-03,-2.241319231688976288e-02,-1.631908526178449392e-04,-4.943893873132765293e-04,-9.095573797821998596e-03,3.838291019201278687e-02,-7.210118230432271957e-03,-4.453030601143836975e-02,4.091865196824073792e-02,-5.791155621409416199e-03,-1.953091099858283997e-02,4.044810682535171509e-02,2.283433452248573303e-03,-3.446428850293159485e-02,-2.524821087718009949e-02,-1.753062196075916290e-02,1.626035198569297791e-02,6.526780873537063599e-02,2.200058847665786743e-02,2.203166298568248749e-02,1.933482708409428596e-03,-3.954467922449111938e-02,6.365413218736648560e-02,-2.381787402555346489e-03,-1.894493959844112396e-02,-2.969355322420597076e-02,5.295340716838836670e-02,4.834553599357604980e-02,-1.703057996928691864e-02,-2.950976416468620300e-02,-5.145689938217401505e-03,4.647560417652130127e-02,3.119425149634480476e-03,-7.403992116451263428e-03,2.111862786114215851e-02,6.813844293355941772e-02,1.136990031227469444e-03,1.446259394288063049e-02,-8.854808285832405090e-03,1.075621601194143295e-02,-1.917997002601623535e-02,1.866205595433712006e-02,-5.565389990806579590e-02,-1.913140295073390007e-03,1.854083873331546783e-02,-7.114660460501909256e-03,-2.373598748818039894e-03,1.199268735945224762e-02,2.772677130997180939e-02,-5.372571200132369995e-02,-4.219312965869903564e-02,-2.847703360021114349e-02,-2.806651405990123749e-02,-2.938503399491310120e-02,2.634197100996971130e-02,2.940625138580799103e-02,3.087711334228515625e-02,-8.939505554735660553e-03,-5.118865519762039185e-03,-1.001229602843523026e-02,-1.171333342790603638e-02,-5.633367598056793213e-02,1.029977016150951385e-02,4.445338994264602661e-02,1.259709056466817856e-02,1.151875592768192291e-02,4.949910566210746765e-02,4.440145939588546753e-02,7.311648875474929810e-02,-7.367105036973953247e-02,4.746709950268268585e-03,2.586611546576023102e-02,-4.083883762359619141e-02,-2.039963565766811371e-02,3.465309366583824158e-02,2.496658079326152802e-02,-4.169652611017227173e-02,5.489644594490528107e-03,-1.981810107827186584e-02,3.608814999461174011e-02,5.382970441132783890e-03,2.251586876809597015e-02,5.730279721319675446e-03,2.251631207764148712e-02,1.476432383060455322e-02,-9.811397176235914230e-04,6.266745040193200111e-04,-3.004596568644046783e-02,-2.463657967746257782e-02,6.529409438371658325e-02,-6.645506247878074646e-03,-7.179195433855056763e-02,8.428825996816158295e-03,1.251358189620077610e-03,5.957027897238731384e-03,-1.278021279722452164e-02,7.490365952253341675e-02,5.059318616986274719e-02,-3.461938351392745972e-02,1.993852294981479645e-02,6.127540394663810730e-02,-3.873173892498016357e-02,-3.098409064114093781e-02,-3.619170514866709709e-03,-2.551605552434921265e-02,-1.783611811697483063e-02,-6.275621056556701660e-02,-3.831252828240394592e-02,3.898147121071815491e-02,8.556984364986419678e-03,-9.548029629513621330e-04,-1.060687191784381866e-02,-1.308328192681074142e-02,2.640164457261562347e-03,-1.005271449685096741e-01,3.781632054597139359e-03,5.911188945174217224e-02,3.312519937753677368e-02,4.542703554034233093e-02,-3.813448175787925720e-02,-4.789642617106437683e-02,-1.692184619605541229e-02,-3.698902577161788940e-02,5.555064976215362549e-02,3.160746395587921143e-02,-3.602256253361701965e-02,3.169827163219451904e-02,-7.500972133129835129e-03,5.373066291213035583e-02,-2.191651612520217896e-02,-7.846304215490818024e-03,-3.851928934454917908e-02,-5.391097813844680786e-02,3.783050924539566040e-02,-2.301743999123573303e-02,-1.000464987009763718e-02,1.511651743203401566e-02,8.228494785726070404e-03,-8.045782893896102905e-02,1.293222047388553619e-02,2.570116333663463593e-02,-7.122484035789966583e-03,-8.161112666130065918e-03,-1.263870000839233398e-01,3.688915865495800972e-03,-2.806272730231285095e-02,-2.645876631140708923e-02,2.806775085628032684e-02,-2.210557274520397186e-02,5.179465562105178833e-02,-3.613249957561492920e-02,2.235705405473709106e-02,2.765981107950210571e-02,8.393130265176296234e-03,-6.075651571154594421e-02,5.709593649953603745e-03,2.679625898599624634e-02,2.689086459577083588e-02,-2.323874272406101227e-03,4.584445152431726456e-03,3.630385547876358032e-02,-2.549571357667446136e-02,-3.699651733040809631e-02,5.456592887639999390e-02,3.090900927782058716e-02,-4.290398955345153809e-02,-1.633770018815994263e-02,1.684240624308586121e-02,7.048445194959640503e-02,1.217636861838400364e-03,-1.469448581337928772e-02,3.312943130731582642e-02,-5.192518234252929688e-03,-1.735676266252994537e-02,6.101866066455841064e-02,2.466079592704772949e-02,4.231667146086692810e-03,4.413085430860519409e-02,1.458867639303207397e-02,5.558545514941215515e-02,1.612935215234756470e-02,5.278885364532470703e-02,1.535401120781898499e-02,3.420223668217658997e-02,9.391711652278900146e-02,-1.969496719539165497e-03,9.109327942132949829e-02,-6.517072021961212158e-02,5.039097275584936142e-03,1.774374977685511112e-03,1.099686323868809268e-05,3.722226247191429138e-02,-5.997180473059415817e-03,4.721134318970143795e-04,-1.059133373200893402e-02,1.876830495893955231e-02,6.094976793974637985e-03,2.754446305334568024e-02,1.033165007829666138e-01,-5.722895637154579163e-02,1.251431647688150406e-02,-6.303075700998306274e-02,3.612466529011726379e-02,7.395176682621240616e-03,-1.769594964571297169e-03,-7.381027936935424805e-02,8.106902241706848145e-02,7.211262825876474380e-03,-7.784051122143864632e-04,7.916736416518688202e-03,7.236373610794544220e-03,-2.021569758653640747e-02,-3.610876947641372681e-02,-8.541163988411426544e-03,-3.586232289671897888e-02,8.248514495790004730e-03,1.295537874102592468e-02,-2.710855007171630859e-02,-3.072388842701911926e-02,-2.438946068286895752e-02,-6.183718517422676086e-02,-6.575825065374374390e-02,1.395902410149574280e-02,-3.486479818820953369e-02,2.341937972232699394e-03,6.106263026595115662e-03,1.633911766111850739e-02,2.585325203835964203e-02,3.461958374828100204e-03,-7.920061796903610229e-02,-1.254607364535331726e-02,-2.183407917618751526e-02,4.294620454311370850e-02,-1.607559388503432274e-03,1.813064143061637878e-02,7.403151830658316612e-04,-2.432213164865970612e-02,-2.082847058773040771e-02,5.523757264018058777e-02,4.021081607788801193e-03,-2.824688144028186798e-02,5.310345813632011414e-02,1.511239819228649139e-02,-2.685337094590067863e-03,-6.379345804452896118e-02,3.912652900908142328e-04,1.957780122756958008e-02,3.228346258401870728e-02,4.972067847847938538e-02,-6.776177138090133667e-02,3.693250194191932678e-02,-1.426592934876680374e-02,-5.594144016504287720e-02,1.670998148620128632e-02,-3.483060514554381371e-03,-4.910138994455337524e-02,5.229245498776435852e-02,-4.457538016140460968e-03,6.998545955866575241e-03,-4.256764426827430725e-02,1.946272142231464386e-02,4.280320927500724792e-02,-6.234079226851463318e-02,6.166749820113182068e-02,5.652334075421094894e-03,3.065634984523057938e-03,6.493156775832176208e-03,-1.802982762455940247e-02,1.704833097755908966e-02,-7.834601402282714844e-02,-5.906855687499046326e-03,3.099181316792964935e-02,3.886584937572479248e-02,2.607213705778121948e-02,2.086878195405006409e-02,2.753913030028343201e-02,3.540616109967231750e-02,-3.304383158683776855e-02,-2.766110375523567200e-02,-1.766714826226234436e-02,6.269257515668869019e-02,-2.308349125087261200e-02,3.992939367890357971e-03,9.904633276164531708e-03,3.887579962611198425e-02,1.563568226993083954e-02,-4.927026107907295227e-02,8.511307835578918457e-02,-3.880709037184715271e-02,2.481035701930522919e-02,1.937162503600120544e-02,3.120644949376583099e-02,2.229177951812744141e-02,6.424492597579956055e-02,7.690877187997102737e-03,-2.134540863335132599e-02,-5.383206531405448914e-02,4.644703585654497147e-03,2.366808801889419556e-02,-5.730963498353958130e-02,3.859466407448053360e-03,-2.033747546374797821e-02,-3.245983645319938660e-02,-4.981981962919235229e-02,-1.934674568474292755e-02,-2.145389094948768616e-02,-5.271688476204872131e-02,-3.349686041474342346e-02,-6.598675157874822617e-03,-2.617824077606201172e-02,-8.520961552858352661e-02,-1.588686718605458736e-03,-8.294149488210678101e-02,-4.451441764831542969e-02,2.252667397260665894e-02,-2.995678968727588654e-02,3.358030691742897034e-03,-1.339388079941272736e-03,-2.102157846093177795e-02,1.068320311605930328e-02,-1.025868952274322510e-02,4.610617543221451342e-05,-9.262676350772380829e-03,-2.260996773838996887e-02,2.240324579179286957e-02,5.562220513820648193e-02,-6.611970253288745880e-03,-9.358730167150497437e-04,1.743180677294731140e-02,3.107315488159656525e-02,-3.258449956774711609e-02,-8.992585353553295135e-03,-1.119535136967897415e-02,4.186955839395523071e-02,-3.934196010231971741e-02,7.081745564937591553e-02,8.358872495591640472e-03,-9.886528365314006805e-03,-4.424488544464111328e-02,-4.294437170028686523e-02,5.086373537778854370e-02,-4.244342073798179626e-02,3.618853539228439331e-02,-4.363778606057167053e-02,8.005202747881412506e-03,-2.284617908298969269e-02,-1.095746527425944805e-03,-2.886291407048702240e-02,1.781359314918518066e-02,-4.538945853710174561e-03,-2.001551166176795959e-02,3.499557962641119957e-03,2.929429337382316589e-02,-5.230259522795677185e-02,-2.500638552010059357e-02,7.852853275835514069e-03,1.609709672629833221e-02,5.712173134088516235e-02,3.930651023983955383e-02,3.929367661476135254e-02,-4.498359188437461853e-02,5.681804195046424866e-02,-2.563135698437690735e-02,5.762664973735809326e-02,4.146762564778327942e-02,7.625151192769408226e-04,4.789060354232788086e-02,2.551832608878612518e-02,6.654552370309829712e-02,2.722829207777976990e-02,-1.013493072241544724e-02,3.422806784510612488e-02,-6.002844870090484619e-02,-1.991897635161876678e-02,-1.940504275262355804e-02,-3.172170743346214294e-02,-2.583131939172744751e-02,-3.604123741388320923e-02,-2.042157575488090515e-02,-6.601204723119735718e-02,-1.570249907672405243e-03,1.051650848239660263e-02,1.943217962980270386e-02,-2.024284936487674713e-02,-2.712648734450340271e-02,2.335504069924354553e-02,-5.265017226338386536e-02,1.886599138379096985e-02,6.436797976493835449e-02,8.845833688974380493e-02,1.863774470984935760e-02,-1.632285863161087036e-02,2.820676937699317932e-02,-4.460798949003219604e-02,3.818789124488830566e-02,6.300437450408935547e-02,-6.718603428453207016e-03,4.264929145574569702e-02,-2.112107723951339722e-02,2.563783712685108185e-02,-1.072150468826293945e-01,-4.815495759248733521e-02,-9.137606248259544373e-03,-6.949084997177124023e-02,2.751572243869304657e-02,-9.887632913887500763e-03,1.421175803989171982e-02,2.710160054266452789e-02,4.113072156906127930e-02,1.098129805177450180e-02,1.767479628324508667e-02,-9.279933758080005646e-03,1.195001136511564255e-02,-4.461256414651870728e-02,1.585414074361324310e-02,-3.076683357357978821e-02,1.676958240568637848e-02,-5.685125663876533508e-02,-6.606969982385635376e-02,1.434073224663734436e-02,2.927749976515769958e-02,-1.026018895208835602e-02,9.664902091026306152e-02,3.874667361378669739e-02,-2.853613346815109253e-02,-3.963621798902750015e-03,7.153320591896772385e-03,-5.481778085231781006e-02,-6.089893728494644165e-02,5.530675873160362244e-02,5.109661724418401718e-03,-8.417785167694091797e-03,-1.141074746847152710e-01,-5.880767945200204849e-03,-1.988045684993267059e-02,-2.977137453854084015e-02,4.771177555085159838e-05,5.950303375720977783e-02,-6.165068224072456360e-02,-7.923303544521331787e-02,-5.610682442784309387e-02,-6.013167276978492737e-02,-2.210812456905841827e-02,-6.143397465348243713e-02,7.680434733629226685e-03,6.323790550231933594e-02,2.435660175979137421e-02,-4.770379140973091125e-02,3.481922298669815063e-02,-2.896371111273765564e-02,2.774916356429457664e-04,-3.302279859781265259e-02,-8.429582230746746063e-03,3.035332262516021729e-02,5.723146349191665649e-02,-4.230922786518931389e-04,-3.969368711113929749e-02,8.210494369268417358e-02,4.714643210172653198e-02,-2.956042066216468811e-02,-6.181529909372329712e-02,4.227542504668235779e-02,-3.773245215415954590e-02,3.479821234941482544e-02,3.491823095828294754e-03,-1.431187707930803299e-02,-1.072710729204118252e-03,-2.509792894124984741e-02,-2.100865170359611511e-02,3.972284030169248581e-03,1.654401980340480804e-02,-2.929765172302722931e-02,2.372027561068534851e-02,2.423590421676635742e-02,-6.201959680765867233e-03,-8.808883279561996460e-02,3.096379339694976807e-02,6.882393360137939453e-02,-2.659797668457031250e-02,-1.030129659920930862e-02,-2.233530767261981964e-02,-5.244150012731552124e-02,2.298521436750888824e-02,2.516611712053418159e-04,1.053173560649156570e-02,-1.629566960036754608e-02,3.977830335497856140e-02,3.831765800714492798e-02,1.038779690861701965e-02,-3.611722588539123535e-02,1.852511055767536163e-02,1.856542937457561493e-02,-6.221396848559379578e-02,-2.073027938604354858e-02,4.983987659215927124e-02,3.855826798826456070e-03,-4.187376052141189575e-02,6.582374870777130127e-02,2.409413829445838928e-02,6.296294927597045898e-02,-3.551186621189117432e-02,4.158242046833038330e-02,3.934749402105808258e-03,3.849993273615837097e-02,-5.495033226907253265e-03,-1.863253489136695862e-02,2.455073781311511993e-02,8.363847434520721436e-02,1.689653471112251282e-02,2.815401880070567131e-03,-1.615390740334987640e-02,-1.451269164681434631e-02,-7.635111920535564423e-03,4.240820929408073425e-02,-2.335966937243938446e-02,1.367015670984983444e-02,-1.784453354775905609e-02,-8.499707981260163190e-33,-2.198545075953006744e-02,2.106838487088680267e-02,-6.685963273048400879e-02,-2.435947395861148834e-02,-1.744459755718708038e-02,-6.685106456279754639e-02,2.519607730209827423e-02,-1.685643754899501801e-02,-1.565974950790405273e-02,1.993332430720329285e-02,-2.551380917429924011e-02,-1.185441855341196060e-03,3.305715322494506836e-02,9.693620726466178894e-03,-3.324283286929130554e-03,-1.049206405878067017e-02,7.247310131788253784e-02,3.223370015621185303e-02,-2.368069440126419067e-02,-8.157549018505960703e-05,1.485955342650413513e-02,1.349781081080436707e-02,4.198704287409782410e-02,3.127145394682884216e-02,8.609765768051147461e-02,1.872117747552692890e-03,-2.985388785600662231e-02,2.177274087443947792e-03,-6.728288717567920685e-03,3.352302359417080879e-03,-5.606091767549514771e-02,6.746879778802394867e-03,-5.793431773781776428e-03,4.290582612156867981e-02,1.177034806460142136e-02,5.536533519625663757e-02,-3.638425469398498535e-02,-2.426474355161190033e-02,3.262902051210403442e-02,1.567284390330314636e-02,2.283628843724727631e-02,5.584612954407930374e-03,-8.583783172070980072e-03,-4.995218291878700256e-02,-5.311383679509162903e-02,3.399251773953437805e-02,-2.650795271620154381e-03,1.501999329775571823e-02,4.506680369377136230e-02,-2.467590942978858948e-02,-7.944449782371520996e-02,-2.399533428251743317e-02,-1.076963171362876892e-02,-3.450668975710868835e-02,-4.937329888343811035e-02,-2.702098526060581207e-02,5.003857426345348358e-03,-7.323025260120630264e-03,1.968621648848056793e-02,-1.494457572698593140e-02,3.278156742453575134e-02,-3.143574297428131104e-02,-5.984913185238838196e-02,4.352223500609397888e-02,3.758995234966278076e-02,2.076790295541286469e-02,1.446467190980911255e-01,8.990053320303559303e-04,-2.504458464682102203e-02,-1.512046903371810913e-02,-2.354743517935276031e-02,-9.156239219009876251e-03,9.094106964766979218e-03,-9.519480168819427490e-03,-3.416200727224349976e-02,-3.853996098041534424e-02,-7.852203398942947388e-02,-2.667453698813915253e-02,1.215155050158500671e-02,-3.438351675868034363e-03,-3.241548314690589905e-02,7.012551184743642807e-03,2.413432346656918526e-03,2.128173410892486572e-02,1.626891084015369415e-02,1.879731193184852600e-02,-1.154185552150011063e-02,-1.415186841040849686e-02,-7.110935449600219727e-02,-2.376492135226726532e-02,-2.890816517174243927e-02,-3.889961540699005127e-02,-7.442553993314504623e-03,2.994352206587791443e-02,-1.670797541737556458e-02,-5.138799548149108887e-02,-6.651182193309068680e-03,-1.970422267913818359e-02,1.206012722104787827e-02,-1.566773094236850739e-02,-3.231061622500419617e-02,4.340868443250656128e-02,-4.691490158438682556e-02,7.806954905390739441e-03,1.784791052341461182e-02,5.960360541939735413e-02,-3.275095298886299133e-02,9.308082982897758484e-03,-5.042348429560661316e-02,-2.107700705528259277e-02,2.827348187565803528e-02,4.854505509138107300e-02,5.735190212726593018e-02,4.344509169459342957e-02,-2.769055962562561035e-02,4.622686654329299927e-02,1.854022406041622162e-02,-3.519548475742340088e-02,-4.324017465114593506e-02,-3.943794290535151958e-04,-2.942025661468505859e-02,2.474991418421268463e-02,-2.547934651374816895e-02,-3.791435807943344116e-02,-2.942240983247756958e-02,-3.681086003780364990e-02,-2.802991773933172226e-03,5.293615162372589111e-02,-9.390471386723220348e-04,-1.711053773760795593e-02,3.922624513506889343e-02,-1.179197151213884354e-02,2.600843345135217533e-07,3.292180970311164856e-02,-2.308644540607929230e-02,-2.367098443210124969e-02,8.377315104007720947e-02,-1.405006181448698044e-02,2.665205672383308411e-02,2.284179627895355225e-02,5.397046729922294617e-02,1.051498949527740479e-02,3.062753565609455109e-02,-1.878845877945423126e-02,-3.036386892199516296e-02,1.585681550204753876e-02,-4.756968095898628235e-02,-2.773513086140155792e-02,-1.021836474537849426e-01,-3.641339391469955444e-02,-1.016203388571739197e-01,-2.361374534666538239e-02,-3.513320535421371460e-02,-2.442904049530625343e-03,1.664286479353904724e-02,1.404357491992413998e-03,-3.049145080149173737e-02,-9.621440432965755463e-03,5.119749112054705620e-04,2.377213165163993835e-02,-4.487711936235427856e-02,3.109695948660373688e-02,5.117221269756555557e-03,3.554350137710571289e-02,-1.070384401828050613e-02,1.108127459883689880e-02,-1.211678236722946167e-02,2.450773864984512329e-02,-2.313216216862201691e-02,1.394666917622089386e-02,1.850960403680801392e-02,-1.945783942937850952e-02,6.511241197586059570e-02,-4.875821992754936218e-02,5.255821160972118378e-03,-2.082571387290954590e-02,-1.321997772902250290e-02,4.433066770434379578e-02,-1.520649995654821396e-02,5.758214974775910378e-04,2.945666434243321419e-03,-6.738477945327758789e-02,-3.014785982668399811e-02,-1.855347119271755219e-02,-2.078023552894592285e-02,-4.518039524555206299e-03,1.933168992400169373e-02,-2.368615381419658661e-02,5.517208948731422424e-02,5.380629003047943115e-02,1.186111290007829666e-02,2.996606379747390747e-02,3.561632335186004639e-02,-3.322610259056091309e-02,-5.000746995210647583e-02,-1.862445613369345665e-03,1.524449232965707779e-02,-4.828115180134773254e-02,1.560084987431764603e-02,-1.548078563064336777e-02,7.099236845701077932e-35,-9.518194943666458130e-03,4.195936769247055054e-02,3.483824431896209717e-02,8.632054924964904785e-02,2.227113582193851471e-02,-5.905502475798130035e-03,-8.025659620761871338e-02,-9.358704090118408203e-03,3.398369997739791870e-02,-1.675461418926715851e-02,5.198826082050800323e-03
